time,barcode,count
2023-08-10T00:00:00.000-06:00,707902,1
2023-08-10T00:00:00.000-06:00,715902,1
2023-08-10T00:00:00.000-06:00,716902,1
2023-08-10T00:00:00.000-06:00,744902,1
2023-08-10T00:00:00.000-06:00,745902,1
2023-08-10T00:00:00.000-06:00,759902,1
2023-08-10T00:00:00.000-06:00,780902,1
2023-08-10T00:00:00.000-06:00,798902,1
2023-08-10T00:00:00.000-06:00,:30002,1
2023-08-11T00:00:00.000-06:00,2,117527
2023-08-11T00:00:00.000-06:00,3,692
2023-08-11T00:00:00.000-06:00,4,361
2023-08-11T00:00:00.000-06:00,5,18891
2023-08-11T00:00:00.000-06:00,1902,2
2023-08-11T00:00:00.000-06:00,6302,1
2023-08-11T00:00:00.000-06:00,112702,6
2023-08-11T00:00:00.000-06:00,140702,1
2023-08-11T00:00:00.000-06:00,142702,1
2023-08-11T00:00:00.000-06:00,208702,1
2023-08-11T00:00:00.000-06:00,272502,1
2023-08-11T00:00:00.000-06:00,319002,1
2023-08-11T00:00:00.000-06:00,321303,1
2023-08-11T00:00:00.000-06:00,324102,1
2023-08-11T00:00:00.000-06:00,32:400,1
2023-08-11T00:00:00.000-06:00,350504,1
2023-08-11T00:00:00.000-06:00,448802,1
2023-08-11T00:00:00.000-06:00,486802,1
2023-08-11T00:00:00.000-06:00,550302,1
2023-08-11T00:00:00.000-06:00,560902,1
2023-08-11T00:00:00.000-06:00,587902,2
2023-08-11T00:00:00.000-06:00,611902,1
2023-08-11T00:00:00.000-06:00,670402,1
2023-08-11T00:00:00.000-06:00,670702,1
2023-08-11T00:00:00.000-06:00,686902,2
2023-08-11T00:00:00.000-06:00,687902,1
2023-08-11T00:00:00.000-06:00,715902,1
2023-08-11T00:00:00.000-06:00,734902,1
2023-08-11T00:00:00.000-06:00,744902,1
2023-08-11T00:00:00.000-06:00,745902,3
2023-08-11T00:00:00.000-06:00,74:400,1
2023-08-11T00:00:00.000-06:00,759902,1
2023-08-11T00:00:00.000-06:00,760902,1
2023-08-11T00:00:00.000-06:00,784602,1
2023-08-11T00:00:00.000-06:00,798902,1
2023-08-12T00:00:00.000-06:00,2,38615
2023-08-12T00:00:00.000-06:00,3,256
2023-08-12T00:00:00.000-06:00,4,132
2023-08-12T00:00:00.000-06:00,5,6629
2023-08-12T00:00:00.000-06:00,112702,3
2023-08-12T00:00:00.000-06:00,140702,1
2023-08-12T00:00:00.000-06:00,399602,1
2023-08-12T00:00:00.000-06:00,440602,1
2023-08-12T00:00:00.000-06:00,444802,1
2023-08-12T00:00:00.000-06:00,603602,1
2023-08-12T00:00:00.000-06:00,670402,1
2023-08-12T00:00:00.000-06:00,716902,1
2023-08-12T00:00:00.000-06:00,820202,1
2023-08-13T00:00:00.000-06:00,2,30099
2023-08-13T00:00:00.000-06:00,3,157
2023-08-13T00:00:00.000-06:00,4,83
2023-08-13T00:00:00.000-06:00,5,4776
2023-08-13T00:00:00.000-06:00,1902,1
2023-08-13T00:00:00.000-06:00,0.361111111,1
2023-08-13T00:00:00.000-06:00,112702,4
2023-08-13T00:00:00.000-06:00,145702,1
2023-08-13T00:00:00.000-06:00,305405,1
2023-08-13T00:00:00.000-06:00,446802,1
2023-08-13T00:00:00.000-06:00,448802,1
2023-08-13T00:00:00.000-06:00,561602,1
2023-08-13T00:00:00.000-06:00,687902,1
2023-08-13T00:00:00.000-06:00,716902,1
2023-08-13T00:00:00.000-06:00,74:400,1
2023-08-13T00:00:00.000-06:00,759902,1
2023-08-13T00:00:00.000-06:00,880402,1
2023-08-14T00:00:00.000-06:00,2,110526
2023-08-14T00:00:00.000-06:00,3,625
2023-08-14T00:00:00.000-06:00,4,375
2023-08-14T00:00:00.000-06:00,5,19022
2023-08-14T00:00:00.000-06:00,1902,1
2023-08-14T00:00:00.000-06:00,6302,2
2023-08-14T00:00:00.000-06:00,53402,1
2023-08-14T00:00:00.000-06:00,68002,1
2023-08-14T00:00:00.000-06:00,100402,1
2023-08-14T00:00:00.000-06:00,112702,5
2023-08-14T00:00:00.000-06:00,140702,2
2023-08-14T00:00:00.000-06:00,315003,1
2023-08-14T00:00:00.000-06:00,32:400,1
2023-08-14T00:00:00.000-06:00,37:400,1
2023-08-14T00:00:00.000-06:00,446802,2
2023-08-14T00:00:00.000-06:00,471802,1
2023-08-14T00:00:00.000-06:00,508802,1
2023-08-14T00:00:00.000-06:00,545902,1
2023-08-14T00:00:00.000-06:00,555902,1
2023-08-14T00:00:00.000-06:00,579902,2
2023-08-14T00:00:00.000-06:00,580902,2
2023-08-14T00:00:00.000-06:00,642602,1
2023-08-14T00:00:00.000-06:00,643902,1
2023-08-14T00:00:00.000-06:00,686902,2
2023-08-14T00:00:00.000-06:00,687902,1
2023-08-14T00:00:00.000-06:00,706902,1
2023-08-14T00:00:00.000-06:00,707902,1
2023-08-14T00:00:00.000-06:00,715902,2
2023-08-14T00:00:00.000-06:00,716902,1
2023-08-14T00:00:00.000-06:00,734902,1
2023-08-14T00:00:00.000-06:00,744902,3
2023-08-14T00:00:00.000-06:00,745902,1
2023-08-14T00:00:00.000-06:00,760902,2
2023-08-14T00:00:00.000-06:00,83:400,1
2023-08-14T00:00:00.000-06:00,880402,1
2023-08-15T00:00:00.000-06:00,2,125069
2023-08-15T00:00:00.000-06:00,3,631
2023-08-15T00:00:00.000-06:00,4,378
2023-08-15T00:00:00.000-06:00,5,19085
2023-08-15T00:00:00.000-06:00,1902,1
2023-08-15T00:00:00.000-06:00,6302,1
2023-08-15T00:00:00.000-06:00,0.208333333,1
2023-08-15T00:00:00.000-06:00,84702,1
2023-08-15T00:00:00.000-06:00,112702,3
2023-08-15T00:00:00.000-06:00,139702,1
2023-08-15T00:00:00.000-06:00,140702,1
2023-08-15T00:00:00.000-06:00,142702,1
2023-08-15T00:00:00.000-06:00,145702,1
2023-08-15T00:00:00.000-06:00,178702,1
2023-08-15T00:00:00.000-06:00,208702,1
2023-08-15T00:00:00.000-06:00,228502,1
2023-08-15T00:00:00.000-06:00,307802,1
2023-08-15T00:00:00.000-06:00,313203,1
2023-08-15T00:00:00.000-06:00,324502,1
2023-08-15T00:00:00.000-06:00,344802,2
2023-08-15T00:00:00.000-06:00,347502,1
2023-08-15T00:00:00.000-06:00,446802,1
2023-08-15T00:00:00.000-06:00,448802,3
2023-08-15T00:00:00.000-06:00,486802,1
2023-08-15T00:00:00.000-06:00,508802,2
2023-08-15T00:00:00.000-06:00,518602,1
2023-08-15T00:00:00.000-06:00,528802,1
2023-08-15T00:00:00.000-06:00,587902,1
2023-08-15T00:00:00.000-06:00,643902,1
2023-08-15T00:00:00.000-06:00,65:400,1
2023-08-15T00:00:00.000-06:00,680402,1
2023-08-15T00:00:00.000-06:00,688702,1
2023-08-15T00:00:00.000-06:00,707902,4
2023-08-15T00:00:00.000-06:00,716902,1
2023-08-15T00:00:00.000-06:00,734902,1
2023-08-15T00:00:00.000-06:00,745902,1
2023-08-15T00:00:00.000-06:00,759902,1
2023-08-15T00:00:00.000-06:00,780902,2
2023-08-15T00:00:00.000-06:00,798902,1
2023-08-15T00:00:00.000-06:00,90:400,1
2023-08-15T00:00:00.000-06:00,:30002,1
2023-08-16T00:00:00.000-06:00,2,124241
2023-08-16T00:00:00.000-06:00,3,717
2023-08-16T00:00:00.000-06:00,4,354
2023-08-16T00:00:00.000-06:00,5,17688
2023-08-16T00:00:00.000-06:00,208,1
2023-08-16T00:00:00.000-06:00,1902,1
2023-08-16T00:00:00.000-06:00,6302,4
2023-08-16T00:00:00.000-06:00,112702,3
2023-08-16T00:00:00.000-06:00,140702,1
2023-08-16T00:00:00.000-06:00,231004,1
2023-08-16T00:00:00.000-06:00,267802,1
2023-08-16T00:00:00.000-06:00,303003,1
2023-08-16T00:00:00.000-06:00,311502,1
2023-08-16T00:00:00.000-06:00,321904,1
2023-08-16T00:00:00.000-06:00,324103,1
2023-08-16T00:00:00.000-06:00,327705,1
2023-08-16T00:00:00.000-06:00,394802,1
2023-08-16T00:00:00.000-06:00,497102,1
2023-08-16T00:00:00.000-06:00,506602,1
2023-08-16T00:00:00.000-06:00,530053,1
2023-08-16T00:00:00.000-06:00,545902,1
2023-08-16T00:00:00.000-06:00,577602,1
2023-08-16T00:00:00.000-06:00,579902,1
2023-08-16T00:00:00.000-06:00,686702,1
2023-08-16T00:00:00.000-06:00,686902,1
2023-08-16T00:00:00.000-06:00,716902,1
2023-08-16T00:00:00.000-06:00,745902,3
2023-08-16T00:00:00.000-06:00,760902,2
2023-08-16T00:00:00.000-06:00,780902,1
2023-08-16T00:00:00.000-06:00,798902,1
2023-08-16T00:00:00.000-06:00,85:400,1
2023-08-17T00:00:00.000-06:00,2,118387
2023-08-17T00:00:00.000-06:00,3,681
2023-08-17T00:00:00.000-06:00,4,381
2023-08-17T00:00:00.000-06:00,5,18297
2023-08-17T00:00:00.000-06:00,6302,2
2023-08-17T00:00:00.000-06:00,112702,4
2023-08-17T00:00:00.000-06:00,196502,1
2023-08-17T00:00:00.000-06:00,208702,1
2023-08-17T00:00:00.000-06:00,267802,1
2023-08-17T00:00:00.000-06:00,303202,1
2023-08-17T00:00:00.000-06:00,309602,1
2023-08-17T00:00:00.000-06:00,314705,1
2023-08-17T00:00:00.000-06:00,330203,1
2023-08-17T00:00:00.000-06:00,330502,1
2023-08-17T00:00:00.000-06:00,359804,1
2023-08-17T00:00:00.000-06:00,416802,3
2023-08-17T00:00:00.000-06:00,445802,1
2023-08-17T00:00:00.000-06:00,446802,1
2023-08-17T00:00:00.000-06:00,459202,1
2023-08-17T00:00:00.000-06:00,480302,1
2023-08-17T00:00:00.000-06:00,487802,1
2023-08-17T00:00:00.000-06:00,545902,1
2023-08-17T00:00:00.000-06:00,580902,2
2023-08-17T00:00:00.000-06:00,670402,2
2023-08-17T00:00:00.000-06:00,686902,1
2023-08-17T00:00:00.000-06:00,687902,2
2023-08-17T00:00:00.000-06:00,706902,1
2023-08-17T00:00:00.000-06:00,707902,1
2023-08-17T00:00:00.000-06:00,715902,3
2023-08-17T00:00:00.000-06:00,734902,2
2023-08-17T00:00:00.000-06:00,743702,1
2023-08-17T00:00:00.000-06:00,745902,1
2023-08-17T00:00:00.000-06:00,772702,1
2023-08-17T00:00:00.000-06:00,776802,1
2023-08-17T00:00:00.000-06:00,780902,1
2023-08-17T00:00:00.000-06:00,798902,1
2023-08-18T00:00:00.000-06:00,2,116176
2023-08-18T00:00:00.000-06:00,3,675
2023-08-18T00:00:00.000-06:00,4,350
2023-08-18T00:00:00.000-06:00,5,18474
2023-08-18T00:00:00.000-06:00,1902,2
2023-08-18T00:00:00.000-06:00,6302,1
2023-08-18T00:00:00.000-06:00,41702,1
2023-08-18T00:00:00.000-06:00,112702,4
2023-08-18T00:00:00.000-06:00,140702,1
2023-08-18T00:00:00.000-06:00,141702,1
2023-08-18T00:00:00.000-06:00,142702,1
2023-08-18T00:00:00.000-06:00,155502,1
2023-08-18T00:00:00.000-06:00,229502,1
2023-08-18T00:00:00.000-06:00,267802,1
2023-08-18T00:00:00.000-06:00,307203,1
2023-08-18T00:00:00.000-06:00,310504,1
2023-08-18T00:00:00.000-06:00,316105,1
2023-08-18T00:00:00.000-06:00,317202,1
2023-08-18T00:00:00.000-06:00,320403,1
2023-08-18T00:00:00.000-06:00,329105,1
2023-08-18T00:00:00.000-06:00,347502,1
2023-08-18T00:00:00.000-06:00,40:300,1
2023-08-18T00:00:00.000-06:00,422802,1
2023-08-18T00:00:00.000-06:00,445802,1
2023-08-18T00:00:00.000-06:00,487802,2
2023-08-18T00:00:00.000-06:00,511602,1
2023-08-18T00:00:00.000-06:00,579902,2
2023-08-18T00:00:00.000-06:00,580902,1
2023-08-18T00:00:00.000-06:00,611902,2
2023-08-18T00:00:00.000-06:00,638902,1
2023-08-18T00:00:00.000-06:00,670402,2
2023-08-18T00:00:00.000-06:00,686902,1
2023-08-18T00:00:00.000-06:00,706902,2
2023-08-18T00:00:00.000-06:00,707902,2
2023-08-18T00:00:00.000-06:00,716902,3
2023-08-18T00:00:00.000-06:00,734902,1
2023-08-18T00:00:00.000-06:00,744902,2
2023-08-18T00:00:00.000-06:00,745902,1
2023-08-18T00:00:00.000-06:00,780902,1
2023-08-18T00:00:00.000-06:00,:30002,1
2023-08-19T00:00:00.000-06:00,2,42884
2023-08-19T00:00:00.000-06:00,3,223
2023-08-19T00:00:00.000-06:00,4,132
2023-08-19T00:00:00.000-06:00,5,6855
2023-08-19T00:00:00.000-06:00,1902,1
2023-08-19T00:00:00.000-06:00,112702,1
2023-08-19T00:00:00.000-06:00,244802,1
2023-08-19T00:00:00.000-06:00,320002,1
2023-08-19T00:00:00.000-06:00,416802,1
2023-08-19T00:00:00.000-06:00,448802,1
2023-08-19T00:00:00.000-06:00,49:400,1
2023-08-19T00:00:00.000-06:00,508802,1
2023-08-19T00:00:00.000-06:00,528802,1
2023-08-19T00:00:00.000-06:00,672902,1
2023-08-19T00:00:00.000-06:00,707902,1
2023-08-19T00:00:00.000-06:00,759902,1
2023-08-19T00:00:00.000-06:00,780902,1
2023-08-20T00:00:00.000-06:00,2,32522
2023-08-20T00:00:00.000-06:00,3,189
2023-08-20T00:00:00.000-06:00,4,95
2023-08-20T00:00:00.000-06:00,5,5208
2023-08-20T00:00:00.000-06:00,6302,1
2023-08-20T00:00:00.000-06:00,0.319444444,1
2023-08-20T00:00:00.000-06:00,0.472222222,1
2023-08-20T00:00:00.000-06:00,41702,1
2023-08-20T00:00:00.000-06:00,112702,1
2023-08-20T00:00:00.000-06:00,508802,1
2023-08-20T00:00:00.000-06:00,580902,1
2023-08-20T00:00:00.000-06:00,686902,1
2023-08-20T00:00:00.000-06:00,716902,1
2023-08-20T00:00:00.000-06:00,745902,1
2023-08-20T00:00:00.000-06:00,798902,1
2023-08-20T00:00:00.000-06:00,880402,1
2023-08-21T00:00:00.000-06:00,2,108109
2023-08-21T00:00:00.000-06:00,3,626
2023-08-21T00:00:00.000-06:00,4,401
2023-08-21T00:00:00.000-06:00,5,17563
2023-08-21T00:00:00.000-06:00,1902,1
2023-08-21T00:00:00.000-06:00,112702,2
2023-08-21T00:00:00.000-06:00,142702,1
2023-08-21T00:00:00.000-06:00,171702,1
2023-08-21T00:00:00.000-06:00,204402,1
2023-08-21T00:00:00.000-06:00,229502,1
2023-08-21T00:00:00.000-06:00,311405,1
2023-08-21T00:00:00.000-06:00,315105,1
2023-08-21T00:00:00.000-06:00,315704,1
2023-08-21T00:00:00.000-06:00,317505,1
2023-08-21T00:00:00.000-06:00,319203,1
2023-08-21T00:00:00.000-06:00,32:400,1
2023-08-21T00:00:00.000-06:00,333603,1
2023-08-21T00:00:00.000-06:00,337102,1
2023-08-21T00:00:00.000-06:00,364502,1
2023-08-21T00:00:00.000-06:00,395902,1
2023-08-21T00:00:00.000-06:00,440602,1
2023-08-21T00:00:00.000-06:00,447802,1
2023-08-21T00:00:00.000-06:00,455602,1
2023-08-21T00:00:00.000-06:00,487802,1
2023-08-21T00:00:00.000-06:00,508802,1
2023-08-21T00:00:00.000-06:00,528802,1
2023-08-21T00:00:00.000-06:00,545902,1
2023-08-21T00:00:00.000-06:00,561602,1
2023-08-21T00:00:00.000-06:00,579902,1
2023-08-21T00:00:00.000-06:00,580902,1
2023-08-21T00:00:00.000-06:00,583602,1
2023-08-21T00:00:00.000-06:00,587902,2
2023-08-21T00:00:00.000-06:00,627602,2
2023-08-21T00:00:00.000-06:00,643902,1
2023-08-21T00:00:00.000-06:00,648702,1
2023-08-21T00:00:00.000-06:00,670402,1
2023-08-21T00:00:00.000-06:00,686902,1
2023-08-21T00:00:00.000-06:00,687702,1
2023-08-21T00:00:00.000-06:00,687902,1
2023-08-21T00:00:00.000-06:00,707902,2
2023-08-21T00:00:00.000-06:00,715902,2
2023-08-21T00:00:00.000-06:00,716902,1
2023-08-21T00:00:00.000-06:00,759902,1
2023-08-21T00:00:00.000-06:00,760902,1
2023-08-21T00:00:00.000-06:00,780902,1
2023-08-21T00:00:00.000-06:00,798902,3
2023-08-21T00:00:00.000-06:00,880402,3
2023-08-22T00:00:00.000-06:00,2,117495
2023-08-22T00:00:00.000-06:00,3,679
2023-08-22T00:00:00.000-06:00,4,336
2023-08-22T00:00:00.000-06:00,5,17622
2023-08-22T00:00:00.000-06:00,1902,2
2023-08-22T00:00:00.000-06:00,0.277777778,1
2023-08-22T00:00:00.000-06:00,71002,1
2023-08-22T00:00:00.000-06:00,112702,5
2023-08-22T00:00:00.000-06:00,252802,1
2023-08-22T00:00:00.000-06:00,274802,1
2023-08-22T00:00:00.000-06:00,302802,1
2023-08-22T00:00:00.000-06:00,304105,1
2023-08-22T00:00:00.000-06:00,313004,1
2023-08-22T00:00:00.000-06:00,315705,1
2023-08-22T00:00:00.000-06:00,316903,1
2023-08-22T00:00:00.000-06:00,323305,1
2023-08-22T00:00:00.000-06:00,323602,1
2023-08-22T00:00:00.000-06:00,331405,1
2023-08-22T00:00:00.000-06:00,331705,1
2023-08-22T00:00:00.000-06:00,336602,1
2023-08-22T00:00:00.000-06:00,430302,1
2023-08-22T00:00:00.000-06:00,528802,1
2023-08-22T00:00:00.000-06:00,579902,1
2023-08-22T00:00:00.000-06:00,643902,2
2023-08-22T00:00:00.000-06:00,670402,2
2023-08-22T00:00:00.000-06:00,672902,2
2023-08-22T00:00:00.000-06:00,687902,1
2023-08-22T00:00:00.000-06:00,707902,1
2023-08-22T00:00:00.000-06:00,716902,1
2023-08-22T00:00:00.000-06:00,725102,1
2023-08-22T00:00:00.000-06:00,734902,1
2023-08-22T00:00:00.000-06:00,744902,1
2023-08-22T00:00:00.000-06:00,745902,2
2023-08-22T00:00:00.000-06:00,780902,3
2023-08-22T00:00:00.000-06:00,798902,1
2023-08-23T00:00:00.000-06:00,2,112657
2023-08-23T00:00:00.000-06:00,3,625
2023-08-23T00:00:00.000-06:00,4,340
2023-08-23T00:00:00.000-06:00,5,17096
2023-08-23T00:00:00.000-06:00,112702,4
2023-08-23T00:00:00.000-06:00,279502,1
2023-08-23T00:00:00.000-06:00,312704,1
2023-08-23T00:00:00.000-06:00,315604,1
2023-08-23T00:00:00.000-06:00,316105,1
2023-08-23T00:00:00.000-06:00,318004,1
2023-08-23T00:00:00.000-06:00,319202,1
2023-08-23T00:00:00.000-06:00,324205,1
2023-08-23T00:00:00.000-06:00,325203,1
2023-08-23T00:00:00.000-06:00,326805,1
2023-08-23T00:00:00.000-06:00,330205,1
2023-08-23T00:00:00.000-06:00,330704,1
2023-08-23T00:00:00.000-06:00,334003,1
2023-08-23T00:00:00.000-06:00,336603,1
2023-08-23T00:00:00.000-06:00,337205,1
2023-08-23T00:00:00.000-06:00,446802,1
2023-08-23T00:00:00.000-06:00,448802,1
2023-08-23T00:00:00.000-06:00,471802,1
2023-08-23T00:00:00.000-06:00,508802,1
2023-08-23T00:00:00.000-06:00,530053,1
2023-08-23T00:00:00.000-06:00,587902,1
2023-08-23T00:00:00.000-06:00,643902,1
2023-08-23T00:00:00.000-06:00,670402,1
2023-08-23T00:00:00.000-06:00,671702,1
2023-08-23T00:00:00.000-06:00,688702,1
2023-08-23T00:00:00.000-06:00,706902,1
2023-08-23T00:00:00.000-06:00,707902,2
2023-08-23T00:00:00.000-06:00,716902,1
2023-08-23T00:00:00.000-06:00,734902,1
2023-08-23T00:00:00.000-06:00,744902,2
2023-08-23T00:00:00.000-06:00,745902,1
2023-08-23T00:00:00.000-06:00,756302,1
2023-08-23T00:00:00.000-06:00,760902,1
2023-08-23T00:00:00.000-06:00,780902,2
2023-08-24T00:00:00.000-06:00,2,110779
2023-08-24T00:00:00.000-06:00,3,632
2023-08-24T00:00:00.000-06:00,4,326
2023-08-24T00:00:00.000-06:00,5,17184
2023-08-24T00:00:00.000-06:00,1902,1
2023-08-24T00:00:00.000-06:00,6302,1
2023-08-24T00:00:00.000-06:00,17702,1
2023-08-24T00:00:00.000-06:00,100402,1
2023-08-24T00:00:00.000-06:00,140702,1
2023-08-24T00:00:00.000-06:00,142702,1
2023-08-24T00:00:00.000-06:00,145702,1
2023-08-24T00:00:00.000-06:00,178702,1
2023-08-24T00:00:00.000-06:00,238802,1
2023-08-24T00:00:00.000-06:00,244802,1
2023-08-24T00:00:00.000-06:00,301202,1
2023-08-24T00:00:00.000-06:00,308205,1
2023-08-24T00:00:00.000-06:00,309805,1
2023-08-24T00:00:00.000-06:00,310105,1
2023-08-24T00:00:00.000-06:00,311403,1
2023-08-24T00:00:00.000-06:00,315502,1
2023-08-24T00:00:00.000-06:00,316304,1
2023-08-24T00:00:00.000-06:00,331704,1
2023-08-24T00:00:00.000-06:00,351402,1
2023-08-24T00:00:00.000-06:00,394802,1
2023-08-24T00:00:00.000-06:00,446802,1
2023-08-24T00:00:00.000-06:00,471802,1
2023-08-24T00:00:00.000-06:00,478402,1
2023-08-24T00:00:00.000-06:00,486802,1
2023-08-24T00:00:00.000-06:00,545902,1
2023-08-24T00:00:00.000-06:00,579902,1
2023-08-24T00:00:00.000-06:00,587902,1
2023-08-24T00:00:00.000-06:00,603602,1
2023-08-24T00:00:00.000-06:00,643902,1
2023-08-24T00:00:00.000-06:00,649702,1
2023-08-24T00:00:00.000-06:00,672902,1
2023-08-24T00:00:00.000-06:00,687902,1
2023-08-24T00:00:00.000-06:00,706902,2
2023-08-24T00:00:00.000-06:00,707902,2
2023-08-24T00:00:00.000-06:00,715902,1
2023-08-24T00:00:00.000-06:00,744902,1
2023-08-24T00:00:00.000-06:00,745902,3
2023-08-24T00:00:00.000-06:00,798902,1
2023-08-25T00:00:00.000-06:00,2,108878
2023-08-25T00:00:00.000-06:00,3,586
2023-08-25T00:00:00.000-06:00,4,320
2023-08-25T00:00:00.000-06:00,5,18297
2023-08-25T00:00:00.000-06:00,6302,1
2023-08-25T00:00:00.000-06:00,7802,1
2023-08-25T00:00:00.000-06:00,112702,5
2023-08-25T00:00:00.000-06:00,140702,1
2023-08-25T00:00:00.000-06:00,252902,1
2023-08-25T00:00:00.000-06:00,274802,1
2023-08-25T00:00:00.000-06:00,286302,1
2023-08-25T00:00:00.000-06:00,301503,1
2023-08-25T00:00:00.000-06:00,310605,1
2023-08-25T00:00:00.000-06:00,311503,1
2023-08-25T00:00:00.000-06:00,319002,1
2023-08-25T00:00:00.000-06:00,321705,1
2023-08-25T00:00:00.000-06:00,416802,1
2023-08-25T00:00:00.000-06:00,444802,1
2023-08-25T00:00:00.000-06:00,487802,3
2023-08-25T00:00:00.000-06:00,508602,1
2023-08-25T00:00:00.000-06:00,508802,1
2023-08-25T00:00:00.000-06:00,528802,1
2023-08-25T00:00:00.000-06:00,536002,1
2023-08-25T00:00:00.000-06:00,555902,1
2023-08-25T00:00:00.000-06:00,560902,1
2023-08-25T00:00:00.000-06:00,627602,1
2023-08-25T00:00:00.000-06:00,643902,1
2023-08-25T00:00:00.000-06:00,670402,1
2023-08-25T00:00:00.000-06:00,687902,2
2023-08-25T00:00:00.000-06:00,706902,1
2023-08-25T00:00:00.000-06:00,715902,1
2023-08-25T00:00:00.000-06:00,716902,2
2023-08-25T00:00:00.000-06:00,745902,2
2023-08-25T00:00:00.000-06:00,760902,1
2023-08-25T00:00:00.000-06:00,780902,1
2023-08-26T00:00:00.000-06:00,2,41561
2023-08-26T00:00:00.000-06:00,3,226
2023-08-26T00:00:00.000-06:00,4,125
2023-08-26T00:00:00.000-06:00,5,6785
2023-08-26T00:00:00.000-06:00,1902,2
2023-08-26T00:00:00.000-06:00,0.25,1
2023-08-26T00:00:00.000-06:00,48902,1
2023-08-26T00:00:00.000-06:00,84702,1
2023-08-26T00:00:00.000-06:00,139702,1
2023-08-26T00:00:00.000-06:00,142702,1
2023-08-26T00:00:00.000-06:00,274802,1
2023-08-26T00:00:00.000-06:00,304102,1
2023-08-26T00:00:00.000-06:00,330503,1
2023-08-26T00:00:00.000-06:00,336403,1
2023-08-26T00:00:00.000-06:00,446802,1
2023-08-26T00:00:00.000-06:00,486802,1
2023-08-26T00:00:00.000-06:00,508602,1
2023-08-26T00:00:00.000-06:00,550302,1
2023-08-26T00:00:00.000-06:00,579902,1
2023-08-26T00:00:00.000-06:00,670402,1
2023-08-26T00:00:00.000-06:00,744902,3
2023-08-26T00:00:00.000-06:00,745902,1
2023-08-26T00:00:00.000-06:00,798902,1
2023-08-26T00:00:00.000-06:00,880402,1
2023-08-27T00:00:00.000-06:00,2,31787
2023-08-27T00:00:00.000-06:00,3,181
2023-08-27T00:00:00.000-06:00,4,115
2023-08-27T00:00:00.000-06:00,5,5060
2023-08-27T00:00:00.000-06:00,6302,1
2023-08-27T00:00:00.000-06:00,0.347222222,1
2023-08-27T00:00:00.000-06:00,0.361111111,1
2023-08-27T00:00:00.000-06:00,112702,1
2023-08-27T00:00:00.000-06:00,231104,1
2023-08-27T00:00:00.000-06:00,309803,1
2023-08-27T00:00:00.000-06:00,310103,1
2023-08-27T00:00:00.000-06:00,310203,1
2023-08-27T00:00:00.000-06:00,318803,1
2023-08-27T00:00:00.000-06:00,334405,1
2023-08-27T00:00:00.000-06:00,486802,1
2023-08-27T00:00:00.000-06:00,611902,1
2023-08-27T00:00:00.000-06:00,798902,1
2023-08-28T00:00:00.000-06:00,2,107692
2023-08-28T00:00:00.000-06:00,3,628
2023-08-28T00:00:00.000-06:00,4,296
2023-08-28T00:00:00.000-06:00,5,17623
2023-08-28T00:00:00.000-06:00,1902,3
2023-08-28T00:00:00.000-06:00,6302,1
2023-08-28T00:00:00.000-06:00,112702,2
2023-08-28T00:00:00.000-06:00,139702,1
2023-08-28T00:00:00.000-06:00,208702,1
2023-08-28T00:00:00.000-06:00,272502,1
2023-08-28T00:00:00.000-06:00,303003,1
2023-08-28T00:00:00.000-06:00,306504,1
2023-08-28T00:00:00.000-06:00,313102,1
2023-08-28T00:00:00.000-06:00,324505,1
2023-08-28T00:00:00.000-06:00,344802,1
2023-08-28T00:00:00.000-06:00,347502,1
2023-08-28T00:00:00.000-06:00,394802,1
2023-08-28T00:00:00.000-06:00,416802,1
2023-08-28T00:00:00.000-06:00,440602,1
2023-08-28T00:00:00.000-06:00,446802,1
2023-08-28T00:00:00.000-06:00,448802,2
2023-08-28T00:00:00.000-06:00,487802,1
2023-08-28T00:00:00.000-06:00,506602,1
2023-08-28T00:00:00.000-06:00,508802,1
2023-08-28T00:00:00.000-06:00,528802,1
2023-08-28T00:00:00.000-06:00,545902,1
2023-08-28T00:00:00.000-06:00,582602,2
2023-08-28T00:00:00.000-06:00,590102,1
2023-08-28T00:00:00.000-06:00,611902,2
2023-08-28T00:00:00.000-06:00,640402,1
2023-08-28T00:00:00.000-06:00,648702,1
2023-08-28T00:00:00.000-06:00,672902,1
2023-08-28T00:00:00.000-06:00,706902,2
2023-08-28T00:00:00.000-06:00,715902,1
2023-08-28T00:00:00.000-06:00,716902,1
2023-08-28T00:00:00.000-06:00,744902,1
2023-08-28T00:00:00.000-06:00,745902,1
2023-08-28T00:00:00.000-06:00,759902,1
2023-08-28T00:00:00.000-06:00,760902,2
2023-08-28T00:00:00.000-06:00,880402,1
2023-08-29T00:00:00.000-06:00,2,113031
2023-08-29T00:00:00.000-06:00,3,603
2023-08-29T00:00:00.000-06:00,4,296
2023-08-29T00:00:00.000-06:00,5,17245
2023-08-29T00:00:00.000-06:00,1902,2
2023-08-29T00:00:00.000-06:00,6302,2
2023-08-29T00:00:00.000-06:00,84702,2
2023-08-29T00:00:00.000-06:00,112702,5
2023-08-29T00:00:00.000-06:00,140702,1
2023-08-29T00:00:00.000-06:00,141702,1
2023-08-29T00:00:00.000-06:00,142702,2
2023-08-29T00:00:00.000-06:00,144702,1
2023-08-29T00:00:00.000-06:00,238802,1
2023-08-29T00:00:00.000-06:00,258802,1
2023-08-29T00:00:00.000-06:00,303003,1
